playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8479368,2020,Max Jones,ANA,L,5on5,16,11442.0,264.0,5.67,0.56,0.4,0.53,0.44,0.55,0.44,106.0,19.82,1.89,1.47,4.39,0.66,10.75,7.85,1.76,1.86,1.74,0.0,0.0,21.0,6.0,7.0,34.0,1.0,1.0,2.0,1.0,5.0,0.0,11.0,8.0,20.0,26.0,4.0,11.0,1.0,43.0,3.0,0.0,17.0,9.0,1.0,0.7,0.93,0.25,0.0,0.0,1.0,33.6,27.0,26.92,0.0,0.3,0.14,0.44,1.75,1.74,1.69,264.0,36.0,35.0,41.0,152.0,43.0,31.0,31.0,159.0,1.0,2.0,36379.0,11.0,15.0,5.0,3.0,91.49,6.98,6.77,6.87,6.67,89.0,40.0,48.0,177.0,5.0,5.0,1.0,99.0,25.0,5.0,2.93,2.73,1.32,3.0,1.0,1.0,176.62,129.0,128.72,1.28,0.55,0.55,7.7,7.6,7.45,74.04,5.56,5.43,5.63,5.51,74.0,33.0,53.0,160.0,6.0,5.0,2.0,80.0,24.0,3.0,2.22,2.61,0.73,1.0,4.0,1.0,163.22,107.0,108.29,1.04,0.83,0.83,5.77,5.86,5.83,16.77,25.15,464.0,582.0,0.34,0.59,14.0,10.0,12.0,8.0
8479368,2020,Max Jones,ANA,L,4on5,16,416.0,15.0,3.53,0.01,0.29,0.1,0.13,0.11,0.19,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,2.0,11.0,0.0,2.0,3.0,10.0,0.0,0.0,2687.0,0.0,0.0,0.0,0.0,0.7,0.01,0.01,0.01,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.02,0.02,0.02,5.8,1.96,1.96,1.96,1.96,6.0,2.0,1.0,9.0,3.0,0.0,0.0,4.0,1.0,3.0,0.15,0.09,1.72,0.0,0.0,3.0,9.0,8.0,8.0,0.13,0.0,0.0,2.1,2.1,2.1,0.99,2.38,11.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0
8479368,2020,Max Jones,ANA,L,5on4,16,766.0,15.0,6.39,0.88,0.86,0.75,0.91,0.7,0.89,61.0,3.06,0.89,0.21,0.49,0.1,1.33,0.97,0.88,0.89,0.88,0.0,0.0,4.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.06,0.1,0.73,0.0,0.0,1.0,5.0,4.0,4.0,0.0,0.06,0.0,0.0,0.95,0.95,0.93,15.0,3.0,0.0,2.0,10.0,1.0,1.0,3.0,10.0,0.0,0.0,1828.0,0.0,0.0,0.0,0.0,4.93,0.97,0.95,0.97,0.95,4.0,3.0,5.0,12.0,1.0,0.0,0.0,5.0,1.0,1.0,0.14,0.1,0.73,0.0,0.0,1.0,12.0,7.0,7.0,0.1,0.0,0.0,1.07,1.07,1.05,2.13,0.13,0.13,0.13,0.13,2.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.02,0.11,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.03,0.0,0.0,0.15,0.15,0.15,2.79,0.46,52.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8476873,2020,Mark Jankowski,PIT,C,other,22,263.0,6.0,1.66,0.22,0.54,0.25,0.57,0.2,0.57,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,3.0,781.0,0.0,0.0,0.0,0.0,0.8,0.59,0.59,0.59,0.59,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.01,0.0,0.58,0.0,0.0,0.0,3.0,2.0,2.0,0.02,0.0,0.0,0.6,0.6,0.6,5.7,2.11,1.94,2.11,1.94,6.0,2.0,1.0,9.0,2.0,2.0,0.0,1.0,4.0,3.0,0.01,0.53,1.57,0.0,0.0,2.0,9.0,8.0,8.0,0.17,0.79,0.79,1.48,1.48,1.38,3.15,2.69,31.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
8476873,2020,Mark Jankowski,PIT,C,all,22,13964.0,354.0,0.89,0.29,0.53,0.36,0.54,0.36,0.54,216.0,17.13,1.35,1.01,3.59,0.51,8.49,8.05,1.34,1.36,1.35,1.0,1.0,19.0,4.0,9.0,32.0,3.0,1.0,0.0,0.0,9.0,0.0,5.0,9.0,18.0,22.0,0.0,0.0,76.0,18.0,8.0,3.0,17.0,6.0,0.0,0.59,0.76,0.0,0.0,1.0,0.0,32.58,23.0,23.38,0.0,0.21,0.0,0.0,1.56,1.57,1.56,354.0,25.0,70.0,43.0,216.0,49.0,33.0,45.0,227.0,76.0,99.0,66746.0,0.0,4.0,2.0,8.0,73.73,5.5,5.46,5.51,5.48,76.0,26.0,30.0,132.0,3.0,1.0,1.0,82.0,16.0,4.0,2.17,1.9,1.43,1.0,1.0,1.0,131.87,102.0,102.1,0.95,0.28,0.28,6.17,6.19,6.16,128.48,13.54,13.02,13.66,13.14,130.0,48.0,57.0,235.0,14.0,10.0,2.0,130.0,28.0,20.0,3.12,3.56,6.86,2.0,3.0,9.0,237.24,178.0,179.79,2.14,2.27,2.27,13.42,13.53,13.22,51.94,46.36,1005.0,868.0,0.0,0.0,0.0,0.0,0.0,0.0
8476873,2020,Mark Jankowski,PIT,C,5on5,22,11000.0,266.0,0.89,0.37,0.52,0.42,0.53,0.43,0.53,224.0,14.91,1.23,0.92,3.12,0.45,7.79,6.5,1.23,1.24,1.24,1.0,1.0,17.0,3.0,7.0,27.0,3.0,1.0,0.0,0.0,9.0,0.0,5.0,6.0,16.0,19.0,0.0,0.0,55.0,18.0,5.0,2.0,14.0,6.0,0.0,0.47,0.76,0.0,0.0,1.0,0.0,27.58,20.0,20.38,0.0,0.19,0.0,0.0,1.42,1.43,1.43,266.0,19.0,39.0,38.0,170.0,42.0,23.0,31.0,170.0,55.0,75.0,56025.0,0.0,4.0,2.0,6.0,64.73,4.09,4.07,4.11,4.08,67.0,22.0,27.0,116.0,3.0,1.0,1.0,72.0,16.0,1.0,1.91,1.9,0.28,1.0,1.0,1.0,115.87,89.0,89.1,0.82,0.28,0.28,4.63,4.65,4.64,85.63,6.98,6.76,7.11,6.88,85.0,33.0,43.0,161.0,8.0,8.0,2.0,92.0,16.0,10.0,2.29,2.17,2.52,1.0,3.0,4.0,163.24,118.0,119.79,1.16,1.47,1.47,6.67,6.78,6.71,35.27,33.17,779.0,704.0,0.53,0.5,7.0,6.0,6.0,5.0
8476873,2020,Mark Jankowski,PIT,C,4on5,22,2355.0,69.0,0.89,0.12,0.23,0.12,0.21,0.11,0.23,56.0,2.21,0.12,0.08,0.47,0.07,0.7,1.55,0.12,0.12,0.12,0.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,17.0,0.0,3.0,1.0,3.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.02,0.0,0.0,0.14,0.14,0.14,69.0,3.0,26.0,4.0,36.0,4.0,9.0,11.0,45.0,17.0,3.0,3229.0,0.0,0.0,0.0,0.0,4.55,0.56,0.55,0.56,0.55,5.0,1.0,2.0,8.0,0.0,0.0,0.0,5.0,0.0,1.0,0.2,0.0,0.36,0.0,0.0,0.0,8.0,6.0,6.0,0.05,0.0,0.0,0.61,0.61,0.6,34.03,3.94,3.82,3.94,3.82,35.0,13.0,13.0,61.0,4.0,0.0,0.0,34.0,8.0,6.0,0.75,0.85,2.34,1.0,0.0,3.0,61.0,48.0,48.0,0.78,0.0,0.0,4.72,4.72,4.58,1.36,4.55,22.0,83.0,0.03,0.07,1.0,1.0,1.0,1.0
8476873,2020,Mark Jankowski,PIT,C,5on4,22,346.0,13.0,0.01,0.32,0.8,0.5,0.88,0.5,0.87,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,1.0,0.0,9.0,3.0,0.0,0.0,10.0,2.0,8.0,2044.0,0.0,0.0,0.0,1.0,3.02,0.24,0.24,0.24,0.24,3.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.03,0.0,0.21,0.0,0.0,0.0,4.0,4.0,4.0,0.05,0.0,0.0,0.29,0.29,0.29,3.12,0.51,0.51,0.51,0.51,4.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.07,0.0,0.44,0.0,0.0,0.0,4.0,4.0,4.0,0.04,0.0,0.0,0.55,0.55,0.55,3.55,0.89,57.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8476966,2020,Gemel Smith,T.B,C,other,4,67.0,1.0,1.31,0.0,0.89,0.0,0.56,0.0,0.67,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.18,0.18,0.18,0.18,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.04,0.0,0.0,0.22,0.22,0.22,0.81,0.1,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8476966,2020,Gemel Smith,T.B,C,all,4,2327.0,55.0,1.9,0.4,0.52,0.43,0.47,0.41,0.48,46.0,0.74,0.03,0.04,0.23,0.02,0.39,0.29,0.03,0.03,0.03,2.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,15.0,4.0,1.0,1.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.95,0.0,0.01,0.21,0.0,0.04,0.04,0.04,55.0,13.0,5.0,8.0,29.0,7.0,9.0,11.0,28.0,15.0,20.0,12073.0,9.0,7.0,2.0,0.0,15.93,1.76,1.71,1.83,1.78,17.0,5.0,8.0,30.0,4.0,2.0,0.0,12.0,8.0,2.0,0.31,1.02,0.43,1.0,3.0,0.0,30.08,22.0,22.07,0.23,0.4,0.4,1.59,1.65,1.64,23.01,2.64,2.5,2.66,2.52,19.0,13.0,7.0,39.0,1.0,6.0,0.0,21.0,7.0,4.0,0.68,0.9,1.05,0.0,0.0,1.0,39.53,32.0,32.08,0.39,1.03,1.03,2.0,2.02,1.97,9.22,8.65,157.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
8476966,2020,Gemel Smith,T.B,C,5on5,4,2260.0,54.0,1.9,0.42,0.56,0.45,0.51,0.42,0.53,45.0,0.74,0.03,0.04,0.23,0.02,0.39,0.29,0.03,0.03,0.03,2.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,15.0,4.0,1.0,1.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.95,0.0,0.01,0.21,0.0,0.04,0.04,0.04,54.0,13.0,5.0,8.0,28.0,7.0,8.0,11.0,28.0,15.0,18.0,8638.0,9.0,7.0,2.0,0.0,15.93,1.76,1.71,1.83,1.78,17.0,5.0,8.0,30.0,4.0,2.0,0.0,12.0,8.0,2.0,0.31,1.02,0.43,1.0,3.0,0.0,30.08,22.0,22.07,0.23,0.4,0.4,1.59,1.65,1.64,22.1,2.46,2.32,2.48,2.34,19.0,12.0,5.0,36.0,1.0,6.0,0.0,21.0,6.0,4.0,0.68,0.72,1.05,0.0,0.0,1.0,36.53,31.0,31.08,0.35,1.03,1.03,1.78,1.8,1.76,6.39,4.93,124.0,118.0,0.0,0.04,0.0,1.0,0.0,1.0
8476966,2020,Gemel Smith,T.B,C,4on5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476966,2020,Gemel Smith,T.B,C,5on4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480172,2020,Jan Rutta,T.B,D,other,22,424.0,10.0,3.33,0.97,0.44,0.67,0.38,0.78,0.38,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,6.0,1.0,1.0,4.0,4.0,0.0,0.0,1866.0,0.0,0.0,0.0,1.0,4.81,3.55,3.55,3.55,3.55,5.0,2.0,1.0,8.0,4.0,0.0,0.0,0.0,2.0,5.0,0.0,0.3,3.25,0.0,1.0,3.0,8.0,7.0,7.0,0.05,0.0,0.0,3.61,3.61,3.61,1.32,0.1,0.1,0.1,0.1,1.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.03,0.0,0.0,0.12,0.12,0.12,3.13,4.06,24.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
8480172,2020,Jan Rutta,T.B,D,all,22,21075.0,464.0,5.83,0.49,0.52,0.46,0.5,0.46,0.52,105.0,27.29,0.9,1.57,7.26,0.91,17.66,12.71,0.88,0.91,0.9,3.0,3.0,31.0,10.0,16.0,57.0,6.0,0.0,0.0,0.0,5.0,3.0,18.0,15.0,31.0,41.0,7.0,14.0,0.0,20.0,1.0,5.0,40.0,1.0,0.0,0.82,0.08,0.0,0.0,0.0,0.0,58.07,41.0,41.44,3.0,0.31,0.0,0.0,1.21,1.23,1.21,464.0,53.0,66.0,61.0,284.0,67.0,65.0,45.0,287.0,0.0,0.0,58749.0,14.0,4.0,1.0,16.0,143.84,16.06,15.68,16.35,15.95,151.0,49.0,57.0,257.0,21.0,7.0,1.0,141.0,43.0,16.0,4.04,5.26,6.77,8.0,8.0,5.0,265.14,200.0,204.26,2.02,1.52,1.52,16.56,16.81,16.66,169.44,16.41,15.8,16.29,15.67,160.0,74.0,66.0,300.0,12.0,15.0,3.0,170.0,48.0,16.0,4.92,5.72,5.78,2.0,6.0,4.0,295.98,234.0,231.51,2.53,3.36,3.36,15.58,15.48,15.24,47.92,43.39,841.0,825.0,0.0,0.0,0.0,0.0,0.0,0.0
8480172,2020,Jan Rutta,T.B,D,5on5,22,18629.0,400.0,5.83,0.45,0.51,0.48,0.5,0.48,0.52,101.0,26.58,0.89,1.55,7.11,0.88,17.38,12.2,0.87,0.9,0.88,2.0,2.0,30.0,10.0,16.0,56.0,4.0,0.0,0.0,0.0,4.0,3.0,18.0,15.0,30.0,40.0,7.0,14.0,0.0,18.0,0.0,5.0,39.0,1.0,0.0,0.81,0.08,0.0,0.0,0.0,0.0,57.07,40.0,40.44,3.0,0.31,0.0,0.0,1.19,1.21,1.19,400.0,50.0,42.0,60.0,248.0,61.0,58.0,36.0,245.0,0.0,0.0,44451.0,14.0,4.0,1.0,11.0,130.98,10.63,10.26,10.93,10.53,137.0,45.0,55.0,237.0,14.0,7.0,1.0,136.0,38.0,8.0,3.85,4.54,2.25,7.0,6.0,1.0,245.14,182.0,186.26,1.84,1.52,1.52,10.95,11.2,11.05,145.37,13.11,12.56,12.98,12.43,137.0,64.0,54.0,255.0,9.0,14.0,2.0,145.0,45.0,11.0,4.33,5.43,3.35,2.0,5.0,2.0,250.98,201.0,198.51,2.0,2.94,2.94,12.17,12.06,11.85,28.23,27.55,612.0,616.0,0.45,0.44,16.0,5.0,12.0,5.0
8480172,2020,Jan Rutta,T.B,D,4on5,22,1920.0,49.0,6.3,0.19,0.09,0.18,0.13,0.21,0.14,81.0,0.71,0.01,0.03,0.15,0.02,0.28,0.51,0.01,0.01,0.01,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.02,0.02,0.02,49.0,1.0,20.0,0.0,28.0,4.0,6.0,4.0,35.0,0.0,0.0,5113.0,0.0,0.0,0.0,0.0,5.78,0.68,0.68,0.68,0.68,6.0,2.0,1.0,9.0,2.0,0.0,0.0,5.0,2.0,1.0,0.19,0.25,0.24,1.0,1.0,0.0,9.0,8.0,8.0,0.07,0.0,0.0,0.75,0.75,0.75,21.84,2.94,2.88,2.94,2.88,21.0,9.0,10.0,40.0,3.0,1.0,1.0,23.0,3.0,4.0,0.49,0.29,2.16,0.0,1.0,2.0,40.0,30.0,30.0,0.48,0.41,0.41,3.0,3.0,2.97,0.73,7.58,18.0,117.0,0.04,0.0,3.0,0.0,3.0,0.0
8480172,2020,Jan Rutta,T.B,D,5on4,22,102.0,5.0,1.52,1.0,0.97,1.0,0.92,1.0,0.93,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1618.0,0.0,0.0,0.0,2.0,0.78,0.37,0.37,0.37,0.37,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.37,0.0,0.0,0.0,1.0,1.0,1.0,0.03,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,0.08,45.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8476872,2020,Scott Laughton,PHI,C,other,20,473.0,15.0,4.8,0.41,0.59,0.5,0.59,0.53,0.65,58.0,1.63,0.21,0.13,0.25,0.04,0.69,0.68,0.21,0.21,0.21,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,0.04,0.17,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.03,0.24,0.0,0.24,0.24,0.24,15.0,1.0,4.0,1.0,9.0,3.0,1.0,5.0,6.0,2.0,3.0,1459.0,0.0,4.0,2.0,0.0,6.0,1.39,1.34,1.39,1.34,4.0,4.0,0.0,8.0,2.0,1.0,0.0,5.0,1.0,2.0,0.15,0.17,1.07,1.0,0.0,1.0,8.0,8.0,8.0,0.11,0.24,0.24,1.26,1.26,1.25,5.09,1.99,1.97,1.99,1.97,3.0,4.0,1.0,8.0,0.0,1.0,0.0,3.0,1.0,3.0,0.1,0.08,1.8,0.0,0.0,0.0,8.0,7.0,7.0,0.1,0.47,0.47,1.62,1.62,1.62,4.15,2.9,36.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
